名称,アドレス,築年数,構造,間取り,面積,家賃,管理費,敷金,礼金,階数,lat,lon,url
東急目黒線 武蔵小山駅 6階建 新築,東京都目黒区目黒本町３,6,7階建,2DK,40.13m2,20.9,15000,-,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 6階建 新築,東京都目黒区目黒本町３,6,7階建,2DK,40.31m2,21,15000,-,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 6階建 新築,東京都目黒区目黒本町３,6,7階建,3K,40.07m2,21,15000,-,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 6階建 新築,東京都目黒区目黒本町３,6,7階建,2DK,40.45m2,23.5,15000,-,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 6階建 新築,東京都目黒区目黒本町３,6,7階建,3K,46.82m2,24.5,15000,-,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 目黒駅 4階建 築11年,東京都目黒区下目黒３,6,7階建,1LDK,43.67m2,16.1,8000,16.1,16.1,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 目黒駅 4階建 築11年,東京都目黒区下目黒３,6,7階建,1LDK,43.67m2,17,8000,17,17,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 都立大学駅 3階建 築5年,東京都目黒区中根２,6,7階建,1LDK,32.59m2,14.2,2000,14.2,14.2,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
フレックス目黒,東京都目黒区目黒３,6,7階建,2LDK,74.11m2,23.8,2000,47.6,23.8,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 目黒駅 4階建 築7年,東京都目黒区三田２,6,7階建,1LDK,45.13m2,17.4,6000,-,17.4,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 目黒駅 4階建 築7年,東京都目黒区三田２,6,7階建,1LDK,45.13m2,17.6,6000,-,17.6,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
イーストテラス,東京都目黒区中根２,6,7階建,1LDK,49.79m2,17.3,6000,17.3,17.3,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 7階建 築23年,東京都目黒区目黒本町４,6,7階建,3LDK,68.48m2,25,12000,25,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 7階建 築23年,東京都目黒区目黒本町４,6,7階建,3LDK,69.16m2,25.2,12000,25.2,-,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 7階建 築23年,東京都目黒区目黒本町４,6,7階建,3LDK,69.29m2,25.3,12000,25.3,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 7階建 築23年,東京都目黒区目黒本町４,6,7階建,3LDK,69.29m2,25.5,12000,25.5,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 7階建 築23年,東京都目黒区目黒本町４,6,7階建,2SLDK,69.16m2,25.5,12000,25.5,-,6階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｆａｍｉｌｌｅ柿の木坂,東京都目黒区柿の木坂２,6,7階建,1LDK,40m2,13.7,3500,-,13.7,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
目黒本町4丁目戸建,東京都目黒区目黒本町４,6,7階建,2LDK,88.69m2,35,-,35,35,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 3階建 築9年,東京都目黒区目黒本町４,6,7階建,2LDK,88.69m2,35,-,35,35,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
目黒本町4丁目ハウス,東京都目黒区目黒本町４,9,3階建,2LDK,88.69m2,35,-,35,35,-,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 自由が丘駅 地下1地上3階建 築4年,東京都目黒区中根１,9,3階建,1K,23.58m2,12.8,8000,-,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 自由が丘駅 地下1地上3階建 築4年,東京都目黒区中根１,9,3階建,1LDK,45.75m2,18.4,10000,-,-,B1-1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
AZ HOUSE,東京都目黒区碑文谷６,9,3階建,1LDK,40.7m2,18.5,6000,18.5,37,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
プラタナス目黒,東京都目黒区目黒１,9,3階建,1LDK,42.9m2,15.5,6000,31,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
セレーノ学芸大学,東京都目黒区鷹番３,9,3階建,ワンルーム,28.98m2,12.7,3000,12.7,12.7,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
セレーノ学芸大学,東京都目黒区鷹番３,9,3階建,1DK,33.62m2,14.7,3000,14.7,14.7,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
セレーノ学芸大学,東京都目黒区鷹番３,9,3階建,1DK,33.62m2,15,3000,15,15,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
セレーノ学芸大学,東京都目黒区鷹番３,9,3階建,2LDK,81.14m2,35,3000,35,35,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
テラスハウス,東京都目黒区八雲２,9,3階建,2LDK,49.6m2,14,-,14,14,-,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 4階建 築17年,東京都目黒区祐天寺２,9,3階建,1K,20.96m2,9.9,8000,-,-,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 4階建 築17年,東京都目黒区祐天寺２,9,3階建,1K,30.81m2,12.2,10000,-,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 4階建 築17年,東京都目黒区祐天寺２,9,3階建,1K,30.81m2,12.7,8000,-,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 4階建 築17年,東京都目黒区祐天寺２,9,3階建,1LDK,36.06m2,14.5,12000,-,-,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 4階建 築17年,東京都目黒区祐天寺２,9,3階建,1LDK,36.08m2,15.3,8000,-,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1K,20.96m2,9.9,8000,-,-,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1K,30.81m2,12.2,10000,-,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1K,30.81m2,12.7,8000,-,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1LDK,36.06m2,14.5,8000,-,-,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1LDK,36.08m2,15.3,8000,-,-,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＭＯＤＵＬＯＲ祐天寺,東京都目黒区祐天寺２,9,3階建,1LDK,36.06m2,16,8000,-,-,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 自由が丘駅 2階建 築3年,東京都目黒区自由が丘２,9,3階建,1LDK,40.16m2,15.7,2000,15.7,15.7,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 目黒駅 7階建 築21年,東京都目黒区目黒１,9,3階建,1SLDK,51.88m2,24.5,15000,24.5,24.5,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 駒沢大学駅 3階建 築10年,東京都目黒区東が丘１,9,3階建,1LDK,48.72m2,14.5,5000,14.5,14.5,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ロンド東山,東京都目黒区東山１,9,3階建,1LDK,52.57m2,19,-,19,19,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
イプセ碑文谷,東京都目黒区碑文谷５,9,3階建,1DK,25.56m2,12,10000,12,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 学芸大学駅 8階建 築1年,東京都目黒区碑文谷５,9,3階建,1LDK,25.56m2,12,10000,12,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
クラッサ目黒,東京都目黒区下目黒１,9,3階建,2LDK,65.6m2,30.7,10000,30.7,46.05,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
クラッサ目黒,東京都目黒区下目黒１,9,3階建,2LDK,65.6m2,31.5,10000,31.5,47.25,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
クラッサ目黒,東京都目黒区下目黒１,9,3階建,2LDK,73.14m2,31.8,10000,31.8,47.7,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 2階建 築6年,東京都目黒区上目黒５,9,3階建,1LDK,49.01m2,15.5,5000,15.5,23.25,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
レジディア都立大,東京都目黒区中根１,9,3階建,ワンルーム,25.61m2,12.5,10000,12.5,12.5,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
レジディア都立大,東京都目黒区中根１,9,3階建,1DK,25.61m2,12.8,10000,12.8,12.8,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
レジディア都立大,東京都目黒区中根１,9,3階建,1DK,25.6m2,13.2,10000,13.2,13.2,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
レジディア都立大,東京都目黒区中根１,9,3階建,1DK,25.6m2,13.6,10000,13.6,13.6,8階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
レジディア都立大,東京都目黒区中根１,9,3階建,1LDK,33.17m2,16.2,10000,16.2,16.2,10階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急目黒線 武蔵小山駅 5階建 築3年,東京都目黒区目黒本町３,9,3階建,1LDK,51.73m2,20.4,8000,-,10.2,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
LEGALAND武蔵小山,東京都目黒区目黒本町３,9,3階建,1LDK,51.73m2,20.4,8000,-,10.2,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.1,6000,-,14.1,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.2,6000,-,-,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.5,6000,-,-,7階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.95,6000,-,-,8階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1K,29.81m2,15.05,6000,-,-,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急田園都市線 池尻大橋駅 12階建 築1年,東京都目黒区大橋２,9,3階建,1LDK,41.05m2,18.45,8000,-,18.45,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.1,6000,-,14.1,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.2,6000,-,-,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.5,6000,-,-,7階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1K,29.81m2,14.95,6000,-,-,8階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1K,29.81m2,15.05,6000,-,-,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
Ｍａｙ 　Ｆａｉｒ,東京都目黒区大橋２,9,3階建,1LDK,41.05m2,18.45,8000,-,18.45,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ザ・パークハウス上目黒ピアース,東京都目黒区上目黒３,9,3階建,2LDK,58.18m2,36.5,-,36.5,36.5,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
コスモリード学芸大学,東京都目黒区中町１,9,3階建,3LDK,65.2m2,25.6,15000,25.6,-,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
コスモリード学芸大学,東京都目黒区中町１,9,3階建,2LDK,65.8m2,26.5,15000,26.5,-,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 都立大学駅 地下1地上2階建 築47年,東京都目黒区八雲３,9,3階建,5SK,119.53m2,30,-,30,30,1-2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 都立大学駅 地下1地上2階建 築47年,東京都目黒区八雲３,9,3階建,4SLDK,119.53m2,30,-,30,30,-,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ラコサ都立大,東京都目黒区大岡山１,9,3階建,1LDK,42.64m2,15,10000,15,22.5,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
リシェ駒場東大前,東京都目黒区駒場３,9,3階建,1LDK,43.95m2,16,13000,16,16,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 中目黒駅 5階建 築4年,東京都目黒区中目黒３,9,3階建,1LDK,50.23m2,24.6,10000,24.6,24.6,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 中目黒駅 5階建 築4年,東京都目黒区中目黒３,9,3階建,1LDK,50.23m2,27.4,10000,27.4,27.4,1階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 中目黒駅 5階建 築4年,東京都目黒区中目黒３,9,3階建,1LDK,50.23m2,27.6,10000,27.6,27.6,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1K,25.66m2,14.5,10000,14.5,14.5,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1K,25.44m2,14.9,10000,14.9,14.9,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1K,25.56m2,16.7,10000,16.7,16.7,6階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1DK,37.5m2,21.9,10000,21.9,21.9,6階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1LDK,40.63m2,24.9,15000,24.9,24.9,5階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1LDK,40.63m2,25,15000,25,25,6階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1LDK,40.63m2,25.4,15000,25.4,25.4,8階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1LDK,40.63m2,25.6,15000,25.6,25.6,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,1LDK,41.08m2,26.5,15000,26.5,26.5,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,2LDK,50.07m2,36,20000,36,36,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,2LDK,51.25m2,39.6,20000,39.6,39.6,10階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,2LDK,57.24m2,40,20000,40,40,10階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,2LDK,57.24m2,43,20000,43,43,11階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,3LDK,68.13m2,45,30000,45,45,9階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
ＪＲ山手線 渋谷駅 11階建 築2年,東京都目黒区青葉台３,9,3階建,3LDK,68.13m2,49,30000,49,49,11階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
パーシモンヒルズ,東京都目黒区柿の木坂１,9,3階建,2LDK,63.14m2,22.5,15000,22.5,22.5,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
パーシモンヒルズ,東京都目黒区柿の木坂１,9,3階建,2LDK,57.67m2,22.5,15000,22.5,22.5,3階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
パーシモンヒルズ,東京都目黒区柿の木坂１,9,3階建,2LDK,57.67m2,22.6,15000,22.6,22.6,4階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
東急東横線 祐天寺駅 2階建 築11年,東京都目黒区中町１,9,3階建,1LDK,36.47m2,13.4,4000,13.4,13.4,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
トレステージ目黒,東京都目黒区下目黒２,20,地下2地上18階建,1LDK,42.33m2,19.4,-,38.8,19.4,2階,35.681236,139.767125,https://suumo.jp/library/tf_13/sc_13110/to_1001805914/?bs=040
